郵便番号,市区,町,対応エリア,管轄デポ,,,
2248522 ,横浜都筑区,仲町台,横浜都筑区,横浜港北(横浜),,,
2248510 ,横浜都筑区,仲町台,特定施設・基地等,横浜港北(横浜),,,
2248551 ,横浜都筑区,牛久保西,特定施設・基地等,横浜港北(横浜),,,
2248507 ,横浜都筑区,牛久保,横浜都筑区,横浜港北(横浜),,,
2248504 ,横浜都筑区,荏田東,特定施設・基地等,横浜港北(横浜),,,
2248588 ,横浜都筑区,葛が谷,横浜都筑区,横浜港北(横浜),,,
2248578 ,横浜都筑区,葛が谷,横浜都筑区,横浜港北(横浜),,,
2248688 ,横浜都筑区,葛が谷,横浜都筑区,横浜港北(横浜),,,
2328587 ,横浜南区,唐沢,横浜南区,横浜港北(横浜),,,
2328602 ,横浜南区,弘明寺町,横浜南区,横浜港北(横浜),,,
2328580 ,横浜南区,蒔田町,特定施設・基地等,横浜港北(横浜),,,
2328531 ,横浜南区,永田台,横浜南区,横浜港北(横浜),,,
2320000 ,横浜南区,以下に掲載がない場合,横浜南区,横浜港北(横浜),,,
2320001 ,横浜南区,伏見町,横浜南区,横浜港北(横浜),,,
2320002 ,横浜南区,三春台,横浜南区,横浜港北(横浜),,,
2320003 ,横浜南区,西中町,横浜南区,横浜港北(横浜),,,
2320004 ,横浜南区,前里町,横浜南区,横浜港北(横浜),,,
2320005 ,横浜南区,白金町,横浜南区,横浜港北(横浜),,,
2320006 ,横浜南区,南太田,横浜南区,横浜港北(横浜),,,
2320007 ,横浜南区,清水ケ丘,横浜南区,横浜港北(横浜),,,
2320008 ,横浜南区,庚台,横浜南区,横浜港北(横浜),,,
2320011 ,横浜南区,日枝町,横浜南区,横浜港北(横浜),,,
2320012 ,横浜南区,南吉田町,横浜南区,横浜港北(横浜),,,
2320013 ,横浜南区,山王町,横浜南区,横浜港北(横浜),,,
2320014 ,横浜南区,吉野町,横浜南区,横浜港北(横浜),,,
2320015 ,横浜南区,共進町,横浜南区,横浜港北(横浜),,,
2320016 ,横浜南区,宮元町,横浜南区,横浜港北(横浜),,,
2320017 ,横浜南区,宿町,横浜南区,横浜港北(横浜),,,
2320018 ,横浜南区,花之木町,横浜南区,横浜港北(横浜),,,
2320021 ,横浜南区,真金町,横浜南区,横浜港北(横浜),,,
2320022 ,横浜南区,高根町,横浜南区,横浜港北(横浜),,,
2320023 ,横浜南区,白妙町,横浜南区,横浜港北(横浜),,,
2320024 ,横浜南区,浦舟町,横浜南区,横浜港北(横浜),,,
2320025 ,横浜南区,高砂町,横浜南区,横浜港北(横浜),,,
2320026 ,横浜南区,二葉町,横浜南区,横浜港北(横浜),,,
2320027 ,横浜南区,新川町,横浜南区,横浜港北(横浜),,,
2320031 ,横浜南区,永楽町,横浜南区,横浜港北(横浜),,,
2320032 ,横浜南区,万世町,横浜南区,横浜港北(横浜),,,
2320033 ,横浜南区,中村町,横浜南区,横浜港北(横浜),,,
2320034 ,横浜南区,唐沢,横浜南区,横浜港北(横浜),,,
2320035 ,横浜南区,平楽,横浜南区,横浜港北(横浜),,,
2320036 ,横浜南区,山谷,横浜南区,横浜港北(横浜),,,
2320037 ,横浜南区,八幡町,横浜南区,横浜港北(横浜),,,
2320041 ,横浜南区,睦町,横浜南区,横浜港北(横浜),,,
2320042 ,横浜南区,堀ノ内町,横浜南区,横浜港北(横浜),,,
2320043 ,横浜南区,蒔田町,横浜南区,横浜港北(横浜),,,
2320044 ,横浜南区,榎町,横浜南区,横浜港北(横浜),,,
2320045 ,横浜南区,東蒔田町,横浜南区,横浜港北(横浜),,,
2320051 ,横浜南区,井土ケ谷上町,横浜南区,横浜港北(横浜),,,
2320052 ,横浜南区,井土ケ谷中町,横浜南区,横浜港北(横浜),,,
2320053 ,横浜南区,井土ケ谷下町,横浜南区,横浜港北(横浜),,,
2320054 ,横浜南区,大橋町,横浜南区,横浜港北(横浜),,,
2320055 ,横浜南区,中島町,横浜南区,横浜港北(横浜),,,
2320056 ,横浜南区,通町,横浜南区,横浜港北(横浜),,,
2320057 ,横浜南区,若宮町,横浜南区,横浜港北(横浜),,,
2320061 ,横浜南区,大岡,横浜南区,横浜港北(横浜),,,
2320062 ,横浜南区,中里町,横浜南区,横浜港北(横浜),,,
2320063 ,横浜南区,中里,横浜南区,横浜港北(横浜),,,
2320064 ,横浜南区,別所,横浜南区,横浜港北(横浜),,,
2320065 ,横浜南区,別所中里台,横浜南区,横浜港北(横浜),,,
2320066 ,横浜南区,六ツ川,横浜南区,横浜港北(横浜),,,
2320067 ,横浜南区,弘明寺町,横浜南区,横浜港北(横浜),,,
2320071 ,横浜南区,永田北,横浜南区,横浜港北(横浜),,,
2320072 ,横浜南区,永田東,横浜南区,横浜港北(横浜),,,
2320073 ,横浜南区,永田南,横浜南区,横浜港北(横浜),,,
2320074 ,横浜南区,永田山王台,横浜南区,横浜港北(横浜),,,
2320075 ,横浜南区,永田みなみ台,横浜南区,横浜港北(横浜),,,
2320076 ,横浜南区,永田台,横浜南区,横浜港北(横浜),,,
2328688 ,横浜南区,中里,横浜南区,横浜港北(横浜),,,
2328510 ,横浜南区,大岡,特定施設・基地等,横浜港北(横浜),,,
2328555 ,横浜南区,六ツ川,特定施設・基地等,横浜港北(横浜),,,
2328558 ,横浜南区,花之木町,横浜南区,横浜港北(横浜),,,
2328585 ,横浜南区,宿町,横浜南区,横浜港北(横浜),,,
2328515 ,横浜南区,宮元町,横浜南区,横浜港北(横浜),,,
2408521 ,横浜保土ケ谷区,岩井町,特定施設・基地等,横浜港北(横浜),,,
2408501 ,横浜保土ケ谷区,常盤台,特定施設・基地等,横浜港北(横浜),,,
2408540 ,横浜保土ケ谷区,川辺町,横浜保土ケ谷区,横浜港北(横浜),,,
2400000 ,横浜保土ケ谷区,以下に掲載がない場合,横浜保土ケ谷区,横浜港北(横浜),,,
2400001 ,横浜保土ケ谷区,川辺町,横浜保土ケ谷区,横浜港北(横浜),,,
2400002 ,横浜保土ケ谷区,宮田町,横浜保土ケ谷区,横浜港北(横浜),,,
2400003 ,横浜保土ケ谷区,天王町,横浜保土ケ谷区,横浜港北(横浜),,,
2400004 ,横浜保土ケ谷区,岩間町,横浜保土ケ谷区,横浜港北(横浜),,,
2400005 ,横浜保土ケ谷区,神戸町,横浜保土ケ谷区,横浜港北(横浜),,,
2400006 ,横浜保土ケ谷区,星川,横浜保土ケ谷区,横浜港北(横浜),,,
2400007 ,横浜保土ケ谷区,明神台,横浜保土ケ谷区,横浜港北(横浜),,,
2400011 ,横浜保土ケ谷区,桜ケ丘,横浜保土ケ谷区,横浜港北(横浜),,,
2400012 ,横浜保土ケ谷区,月見台,横浜保土ケ谷区,横浜港北(横浜),,,
2400013 ,横浜保土ケ谷区,帷子町,横浜保土ケ谷区,横浜港北(横浜),,,
2400014 ,横浜保土ケ谷区,霞台,横浜保土ケ谷区,横浜港北(横浜),,,
2400015 ,横浜保土ケ谷区,岩崎町,横浜保土ケ谷区,横浜港北(横浜),,,
2400016 ,横浜保土ケ谷区,初音ケ丘,横浜保土ケ谷区,横浜港北(横浜),,,
2400017 ,横浜保土ケ谷区,花見台,横浜保土ケ谷区,横浜港北(横浜),,,
2400021 ,横浜保土ケ谷区,保土ケ谷町,横浜保土ケ谷区,横浜港北(横浜),,,
2400022 ,横浜保土ケ谷区,西久保町,横浜保土ケ谷区,横浜港北(横浜),,,
2400023 ,横浜保土ケ谷区,岩井町,横浜保土ケ谷区,横浜港北(横浜),,,
2400024 ,横浜保土ケ谷区,瀬戸ケ谷町,横浜保土ケ谷区,横浜港北(横浜),,,
2400025 ,横浜保土ケ谷区,狩場町,横浜保土ケ谷区,横浜港北(横浜),,,
2400026 ,横浜保土ケ谷区,権太坂,横浜保土ケ谷区,横浜港北(横浜),,,
2400031 ,横浜保土ケ谷区,藤塚町,横浜保土ケ谷区,横浜港北(横浜),,,
2400032 ,横浜保土ケ谷区,法泉,横浜保土ケ谷区,横浜港北(横浜),,,
2400033 ,横浜保土ケ谷区,境木本町,横浜保土ケ谷区,横浜港北(横浜),,,
2400034 ,横浜保土ケ谷区,境木町,横浜保土ケ谷区,横浜港北(横浜),,,
2400035 ,横浜保土ケ谷区,今井町,横浜保土ケ谷区,横浜港北(横浜),,,
2400036 ,横浜保土ケ谷区,新桜ケ丘,横浜保土ケ谷区,横浜港北(横浜),,,
2400041 ,横浜保土ケ谷区,東川島町,横浜保土ケ谷区,横浜港北(横浜),,,
2400042 ,横浜保土ケ谷区,上星川,横浜保土ケ谷区,横浜港北(横浜),,,
2400043 ,横浜保土ケ谷区,坂本町,横浜保土ケ谷区,横浜港北(横浜),,,
2400044 ,横浜保土ケ谷区,仏向町,横浜保土ケ谷区,横浜港北(横浜),,,
2400045 ,横浜保土ケ谷区,川島町,横浜保土ケ谷区,横浜港北(横浜),,,
2400046 ,横浜保土ケ谷区,仏向西,横浜保土ケ谷区,横浜港北(横浜),,,
2400051 ,横浜保土ケ谷区,上菅田町,横浜保土ケ谷区,横浜港北(横浜),,,
2400052 ,横浜保土ケ谷区,西谷町,横浜保土ケ谷区,横浜港北(横浜),,,
2400053 ,横浜保土ケ谷区,新井町,横浜保土ケ谷区,横浜港北(横浜),,,
2400054 ,横浜保土ケ谷区,西谷,横浜保土ケ谷区,横浜港北(横浜),,,
2400061 ,横浜保土ケ谷区,峰沢町,横浜保土ケ谷区,横浜港北(横浜),,,
2400062 ,横浜保土ケ谷区,岡沢町,横浜保土ケ谷区,横浜港北(横浜),,,
2400063 ,横浜保土ケ谷区,鎌谷町,横浜保土ケ谷区,横浜港北(横浜),,,
2400064 ,横浜保土ケ谷区,峰岡町,横浜保土ケ谷区,横浜港北(横浜),,,
2400065 ,横浜保土ケ谷区,和田,横浜保土ケ谷区,横浜港北(横浜),,,
2400066 ,横浜保土ケ谷区,釜台町,横浜保土ケ谷区,横浜港北(横浜),,,
2400067 ,横浜保土ケ谷区,常盤台,横浜保土ケ谷区,横浜港北(横浜),,,
2408612 ,横浜保土ケ谷区,岩井町,横浜保土ケ谷区,横浜港北(横浜),,,
2408550 ,横浜保土ケ谷区,帷子町,横浜保土ケ谷区,横浜港北(横浜),,,
2268570 ,横浜緑区,寺山町,横浜緑区,横浜港北(横浜),,,
2268555 ,横浜緑区,十日市場町,特定施設・基地等,横浜港北(横浜),,,
2260000 ,横浜緑区,以下に掲載がない場合,横浜緑区,横浜港北(横浜),,,
2260001 ,横浜緑区,東本郷町,横浜緑区,横浜港北(横浜),,,
2260002 ,横浜緑区,東本郷,横浜緑区,横浜港北(横浜),,,
2260003 ,横浜緑区,鴨居,横浜緑区,横浜港北(横浜),,,
2260004 ,横浜緑区,鴨居町,横浜緑区,横浜港北(横浜),,,
2260005 ,横浜緑区,竹山,横浜緑区,横浜港北(横浜),,,
2260006 ,横浜緑区,白山,横浜緑区,横浜港北(横浜),,,
2260012 ,横浜緑区,上山,横浜緑区,横浜港北(横浜),,,
2260013 ,横浜緑区,寺山町,横浜緑区,横浜港北(横浜),,,
2260014 ,横浜緑区,台村町,横浜緑区,横浜港北(横浜),,,
2260015 ,横浜緑区,三保町,横浜緑区,横浜港北(横浜),,,
2260016 ,横浜緑区,霧が丘,横浜緑区,横浜港北(横浜),,,
2260017 ,横浜緑区,新治町,横浜緑区,横浜港北(横浜),,,
2260019 ,横浜緑区,中山,横浜緑区,横浜港北(横浜),,,
2260021 ,横浜緑区,北八朔町,横浜緑区,横浜港北(横浜),,,
2260022 ,横浜緑区,青砥町,横浜緑区,横浜港北(横浜),,,
2260023 ,横浜緑区,小山町,横浜緑区,横浜港北(横浜),,,
2260024 ,横浜緑区,西八朔町,横浜緑区,横浜港北(横浜),,,
2260025 ,横浜緑区,十日市場町,横浜緑区,横浜港北(横浜),,,
2260029 ,横浜緑区,森の台,横浜緑区,横浜港北(横浜),,,
2268507 ,横浜緑区,白山,特定施設・基地等,横浜港北(横浜),,,
2268525 ,横浜緑区,白山,特定施設・基地等,横浜港北(横浜),,,
2268512 ,横浜緑区,中山,特定施設・基地等,横浜港北(横浜),,,
2268501 ,横浜市緑区,長津田町,横浜緑区,横浜港北(横浜),,,
2268502 ,横浜市緑区,長津田町,横浜緑区,横浜港北(横浜),,,
2268503 ,横浜市緑区,長津田町,横浜緑区,横浜港北(横浜),,,
2268510 ,横浜市緑区,長津田町,横浜緑区,横浜港北(横浜),,,
2220000 ,横浜市港北区,以下に掲載がない場合,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2230064 ,横浜市港北区,下田町,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2220034 ,横浜市港北区,岸根町,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2228564 ,横浜市港北区,菊名,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2228565 ,横浜市港北区,菊名,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2228566 ,横浜市港北区,菊名,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2220011 ,横浜市港北区,菊名,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2220013 ,横浜市港北区,錦が丘,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2230055 ,横浜市港北区,綱島上町,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238585 ,横浜市港北区,綱島西,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238555 ,横浜市港北区,綱島西,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238525 ,横浜市港北区,綱島西,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2230053 ,横浜市港北区,綱島西,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2230054 ,横浜市港北区,綱島台,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238540 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238512 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238505 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238588 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238508 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238560 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238542 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238539 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2230052 ,横浜市港北区,綱島東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238510 ,横浜市港北区,高田西,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2238570 ,横浜市港北区,高田西,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2230066 ,横浜市港北区,高田西,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2230063 ,横浜市港北区,高田町,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2230065 ,横浜市港北区,高田東,横浜港北区(日吉･綱島･高田),横浜港北(横浜),,,
2220002 ,横浜市港北区,師岡町,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2220025 ,横浜市港北区,篠原西町,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2220024 ,横浜市港北区,篠原台町,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2220026 ,横浜市港北区,篠原町,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2220022 ,横浜市港北区,篠原東,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2220021 ,横浜市港北区,篠原北,横浜港北区(篠原･菊名),横浜港北(横浜),,,
2220036 ,横浜市港北区,小机町,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2238502 ,横浜市港北区,新羽町,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2238558 ,横浜市港北区,新羽町,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2238580 ,横浜市港北区,新羽町,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2230057 ,横浜市港北区,新羽町,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228520 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228556 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228580 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228586 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228562 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228652 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228552 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228575 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228523 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228525 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228561 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228563 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228530 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228507 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228505 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228511 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228577 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228533 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228501 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228515 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
2228509 ,横浜市港北区,新横浜,横浜港北区(樽町･大倉山),横浜港北(横浜),,,
